,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0049_HU_SB10,KP0049_HU_SB10,SB10,SB,10-12,-4.53845011675435,-0.827990664734636,1.96940408409736,-1.31765114553412
KP0073_HU_SB10,KP0073_HU_SB10,SB10,SB,10-12,-3.55865420714905,-0.666712417664712,1.50596515889085,-2.63564189966357
KP0075_HU_SB10,KP0075_HU_SB10,SB10,SB,10-12,-5.87754108491383,-0.232633253950574,-0.105022885245182,-3.75630881807965
KP0084_AC_SB10,KP0084_AC_SB10,SB10,SB,10-12,16.8662590445096,2.8707705741492,-0.172607851406092,-0.398881642834113
KP0090_AC_SB10,KP0090_AC_SB10,SB10,SB,10-12,-4.38098142569432,-1.56574362604783,1.06140689768088,-3.22341427009345
KP0091_AC_SB10,KP0091_AC_SB10,SB10,SB,10-12,16.6059266552839,2.86651155370338,-0.0298126717546801,-0.0947061468113751
KP0092_AC_SB10,KP0092_AC_SB10,SB10,SB,10-12,-6.34876686724277,3.3174350582734,0.849146081065594,-4.86298785984391
KP0093_AC_SB10,KP0093_AC_SB10,SB10,SB,10-12,-5.74652048958628,0.470003933004006,-0.477816942999717,-3.23523288078662
KP0098_AC_SB10,KP0098_AC_SB10,SB10,SB,10-12,-8.21752123393889,4.31593890601817,-2.88771922781459,-8.98167230993233
KP0099_AC_SB10,KP0099_AC_SB10,SB10,SB,10-12,-7.30280956634756,3.35945155801523,-1.80368300933582,-4.2840641988808
KP0110_AC_SB10,KP0110_AC_SB10,SB10,SB,10-12,-8.15046388125013,4.19482664259029,-2.54783416545274,-8.82318879260368
KP0111_AC_SB10,KP0111_AC_SB10,SB10,SB,10-12,-8.48967468656599,4.46794874651152,-3.0042210221409,-9.07089717399616
KP0130_AC_SB05,KP0130_AC_SB05,SB05,SB,5,17.1273316409376,2.48644402603658,0.196725123369909,-0.195364582851755
KP0132_HU_SB05,KP0132_HU_SB05,SB05,SB,5,15.9687489801182,2.99449985255255,0.343829119027323,-0.331633751796982
KP0134_HU_SB05,KP0134_HU_SB05,SB05,SB,5,-7.27970842771584,3.49081287662292,0.628175883984401,-5.22772774102475
KP0135_HU_SB05,KP0135_HU_SB05,SB05,SB,5,17.5900960844972,3.14423288378465,0.708218205206662,-0.0279055202145456
KP0137_HU_SB05,KP0137_HU_SB05,SB05,SB,5,2.23605108432105,-11.7200394140071,-0.23155885276756,-1.67243097366352
KP0138_HU_SB05,KP0138_HU_SB05,SB05,SB,5,2.49238614622519,-12.293597895596,-0.143665741169946,-2.02155839130073
KP0139_HU_SB05,KP0139_HU_SB05,SB05,SB,5,18.2210293453888,4.40742626389328,-0.745143709438564,-0.138944915400509
KP0140_HU_SB05,KP0140_HU_SB05,SB05,SB,5,17.9530275056617,4.55690197221219,-0.826128128070471,-0.194136924847812
KP0141_HU_SB05,KP0141_HU_SB05,SB05,SB,5,15.9049289715848,4.01507110643207,-0.904126604416306,-0.068765867928306
KP0142_HU_SB05,KP0142_HU_SB05,SB05,SB,5,17.1066971886586,2.80696989841955,0.163623407001067,0.14439772442183
KP0143_HU_SB05,KP0143_HU_SB05,SB05,SB,5,1.8466739081862,-10.5091219239778,-0.364781165910414,-0.217327999021777
KP0145_HU_SB05,KP0145_HU_SB05,SB05,SB,5,16.9692438856483,2.88782274613035,-0.0116526266502129,0.0428677778823534
KP0146_HU_SB05,KP0146_HU_SB05,SB05,SB,5,17.6293049654631,3.10643547442338,0.267411498625687,-0.37817406580654
KP0147_HU_SB05,KP0147_HU_SB05,SB05,SB,5,17.7452503078674,3.25656604984902,0.273188331838235,0.194257401511664
KP0148_HU_SB05,KP0148_HU_SB05,SB05,SB,5,15.9331295127424,2.23120951801697,0.211357673645791,-0.0958602896798425
KP0149_HU_SB05,KP0149_HU_SB05,SB05,SB,5,16.7525590004881,3.08108056726171,0.526226888012622,0.1045367947482
KP0159_AC_SQ12,KP0159_AC_SQ12,SQ12,SQ,10-12,-8.25659656115217,3.59832821655193,-1.17232850139925,-6.67733138404926
KP0183_AC_SQ12,KP0183_AC_SQ12,SQ12,SQ,10-12,-8.56283745893538,3.89990032912178,-1.12137206116675,-7.15758357170031
KP0184_AC_SQ12,KP0184_AC_SQ12,SQ12,SQ,10-12,-8.60866153601924,3.88400936687619,-1.35615348498311,-7.19119121190255
KP0211_AC_SQ12,KP0211_AC_SQ12,SQ12,SQ,10-12,-7.01703630519461,1.98603436172277,0.815290464000187,-5.32917286417382
KP0378_AC_WP20,KP0378_AC_WP20,WP20,WP,20,-4.97687369766931,1.55130822483722,2.07590653505413,0.902991573888093
KP0410_HU_CA05,KP0410_HU_CA05,CA05,CA,5,-5.52449590435245,1.98384540014382,3.26150252437336,0.819077628875703
KP0413_HU_CA05,KP0413_HU_CA05,CA05,CA,5,-5.13058856646684,0.193653017461541,-3.5648952469473,0.209340492465166
KP0414_HU_CA05,KP0414_HU_CA05,CA05,CA,5,-6.10750167768678,2.24976287009859,-1.29013653412416,0.974974301658767
KP0416_HU_CA05,KP0416_HU_CA05,CA05,CA,5,-6.39845299530272,1.37581857595106,-8.88859062883676,3.74037321920245
KP0417_HU_CA05,KP0417_HU_CA05,CA05,CA,5,-6.87085467903271,1.76262524759686,0.99080450662277,2.74769957977604
KP0418_HU_CA05,KP0418_HU_CA05,CA05,CA,5,-6.61576204544968,1.37788834754406,-6.96984530904067,3.93838291266996
KP0420_HU_CA05,KP0420_HU_CA05,CA05,CA,5,-7.38773531872027,3.02048477923273,-11.7145653127692,4.11423287311329
KP0421_HU_CA05,KP0421_HU_CA05,CA05,CA,5,-6.37641471657639,3.17418073334214,0.317042207899518,-0.141688313886601
KP0423_HU_CA05,KP0423_HU_CA05,CA05,CA,5,-4.92000567188447,1.14404651409635,-2.3501258961154,1.78414436660823
KP0425_HU_CA05,KP0425_HU_CA05,CA05,CA,5,-7.62069064684555,3.52969261811345,0.180895747504893,0.228079048683224
KP0426_HU_CA05,KP0426_HU_CA05,CA05,CA,5,-3.76477183521585,-1.49015804363365,-7.77042095628396,3.17535846632139
KP0427_HU_CA05,KP0427_HU_CA05,CA05,CA,5,-6.62866395987751,2.81098004918304,-5.10344760905872,1.75217309481341
KP0428_HU_CA05,KP0428_HU_CA05,CA05,CA,5,-6.13273486308315,2.26701149757286,-4.62739900516217,1.98818187578378
KP0429_HU_CA05,KP0429_HU_CA05,CA05,CA,5,-8.02365225251613,3.41057015807207,-2.38313005337762,1.41370393542328
KP0432_HU_CA05,KP0432_HU_CA05,CA05,CA,5,-3.61378673357154,-0.646680484553583,-0.788036488232298,-0.291163811923975
KP0434_HU_CA05,KP0434_HU_CA05,CA05,CA,5,-6.51064278715899,1.83357494296931,1.39455923810712,-1.61972480666447
KP0435_HU_CA05,KP0435_HU_CA05,CA05,CA,5,-8.0314740213147,3.81181441886408,-5.64248874334984,1.81032503231559
KP0436_HU_CA05,KP0436_HU_CA05,CA05,CA,5,2.40203187764011,-11.0767368934417,0.0881488781148896,-0.670208318404205
KP0437_HU_CA05,KP0437_HU_CA05,CA05,CA,5,2.64068827941246,-11.6849283504898,0.161975472182804,-0.619165694427431
KP0438_HU_CA05,KP0438_HU_CA05,CA05,CA,5,-7.81836621758325,3.69000764828196,0.55450966566497,-0.215674346179152
KP0439_HU_CA05,KP0439_HU_CA05,CA05,CA,5,-6.59512719189245,1.7672406681151,-5.42742681344204,4.26918174939967
KP0442_HU_CA05,KP0442_HU_CA05,CA05,CA,5,-6.63767765224861,1.69907108235359,0.527663190712667,2.78552210148483
KP0474_AC_WP20,KP0474_AC_WP20,WP20,WP,20,-6.8355739318554,2.453855512939,5.31101575099769,4.6051013467478
KP0540_AC_WP20,KP0540_AC_WP20,WP20,WP,20,-6.67831864919453,1.53787126196116,3.46564437365321,1.91607788471866
KP0552_AC_WP20,KP0552_AC_WP20,WP20,WP,20,-7.98537004325111,4.23160243018689,0.407332077267301,-4.10435404443445
KP0582_AC_WP20,KP0582_AC_WP20,WP20,WP,20,-4.91070830449093,-0.754660158955125,3.63531479221808,2.85546972890027
KP0639_LM_SB20,KP0639_LM_SB20,SB20,SB,20,-7.51659082814412,3.62135481886701,1.36654506459311,-5.46211317608683
KP0739_HU_WP10,KP0739_HU_WP10,WP10,WP,10-12,-7.8469129898082,2.7927092740306,2.76318622972719,2.34675622128087
KP0740_HU_WP10,KP0740_HU_WP10,WP10,WP,10-12,-6.4749505364607,2.2796625463105,5.02853378545232,4.23831921198376
KP0744_HU_WP10,KP0744_HU_WP10,WP10,WP,10-12,3.35585800689757,-14.3527628023736,-1.68767101317819,-1.30961326540984
KP0764_HU_WP10,KP0764_HU_WP10,WP10,WP,10-12,-7.71641458367228,2.78611497382368,5.17003783278543,2.0149962950805
KP0768_HU_WP10,KP0768_HU_WP10,WP10,WP,10-12,3.15097866284684,-14.1564764736962,-0.661147097700741,-0.782055723196249
KP0770_AC_WP10,KP0770_AC_WP10,WP10,WP,10-12,3.41024245801666,-14.2495857284006,-1.53050199253383,0.849821136980424
KP0774_AC_WP10,KP0774_AC_WP10,WP10,WP,10-12,14.7722733769976,2.70572456202649,0.18983912269256,0.449193079365605
KP0775_AC_WP10,KP0775_AC_WP10,WP10,WP,10-12,16.5342245781233,3.24152321663341,-0.105720398805052,-0.0131546230807458
KP0783_HU_WP10,KP0783_HU_WP10,WP10,WP,10-12,17.6781325478561,3.17020249602595,-0.297857275575941,0.364497461236407
KP0785_AC_WP10,KP0785_AC_WP10,WP10,WP,10-12,-4.18284785347191,-1.82249157761269,2.40677794783995,-0.513023884768628
KP0786_HU_WP10,KP0786_HU_WP10,WP10,WP,10-12,-1.0279655831889,-5.92927479237329,1.8131459605147,1.40264133483997
KP0789_HU_WP10,KP0789_HU_WP10,WP10,WP,10-12,-5.56621656404239,1.91032028267006,3.91127702414436,3.56428002644609
KP0798_HU_WP10,KP0798_HU_WP10,WP10,WP,10-12,-6.63925944701084,1.65030620699684,2.08092316296532,0.0973803469321782
KP0803_HU_WP10,KP0803_HU_WP10,WP10,WP,10-12,-5.57541501378457,0.829646293421893,2.75234314313562,1.4387244134047
KP0805_HU_WP10,KP0805_HU_WP10,WP10,WP,10-12,-6.77718132495905,1.43412801327166,3.24062961648824,0.43335601549827
KP0814_HU_WP10,KP0814_HU_WP10,WP10,WP,10-12,-7.11461645265021,1.98353036212862,2.67201189179938,0.25667608173001
KP0818_HU_WP10,KP0818_HU_WP10,WP10,WP,10-12,18.4568834862333,3.33373272867992,0.461896443853469,-0.649513491170195
KP0826_AC_WP10,KP0826_AC_WP10,WP10,WP,10-12,3.08124166629844,-12.9153253412515,0.294003027051717,-1.50317700290189
KP0827_AC_WP10,KP0827_AC_WP10,WP10,WP,10-12,-5.62928270943582,-0.869273032213726,2.91015041578509,1.03277243667008
KP0829_AC_WP10,KP0829_AC_WP10,WP10,WP,10-12,-7.05503360514873,2.09553337087125,5.08660230362003,1.02222871912697
KP0831_HU_WP10,KP0831_HU_WP10,WP10,WP,10-12,-7.48298564972671,2.82112265561853,2.29436605486798,-0.322226992244985
KP0838_AC_WP10,KP0838_AC_WP10,WP10,WP,10-12,-6.0984630447184,1.07651329029692,3.46255281831085,2.67998581718755
KP0839_HU_WP10,KP0839_HU_WP10,WP10,WP,10-12,-4.13788126991591,-3.01615897832342,1.64072880898833,1.20746260875937
KP0841_AC_WP10,KP0841_AC_WP10,WP10,WP,10-12,-6.34359110789243,2.86250484215651,1.6976617697043,1.53031436387014
KP0845_AC_WP10,KP0845_AC_WP10,WP10,WP,10-12,-6.4098786805225,1.71995226783147,2.45446988910966,0.435067942509856
KP0847_HU_WP10,KP0847_HU_WP10,WP10,WP,10-12,-6.72223815070518,2.08030508367637,5.18339036273561,1.70349389733073
KP0850_AC_WP10,KP0850_AC_WP10,WP10,WP,10-12,-4.97496697756048,-1.03780764392052,2.70122878294601,1.79683474301767
KP0853_HU_WP10,KP0853_HU_WP10,WP10,WP,10-12,-3.18167048497902,-4.25384149694563,1.50209250971799,1.88594145848001
KP0859_HU_WP10,KP0859_HU_WP10,WP10,WP,10-12,-6.85654457665628,2.81541728106349,3.14542791724417,0.956821408046322
KP0875_AC_WP10,KP0875_AC_WP10,WP10,WP,10-12,-6.93787799501233,2.37696814982754,2.48872047518441,-0.0587939402039152
KP0876_HU_WP10,KP0876_HU_WP10,WP10,WP,10-12,-7.27907708483456,2.07455422903077,2.30857470811402,1.1022628876309
KP0877_HU_WP10,KP0877_HU_WP10,WP10,WP,10-12,-7.17736676927128,2.51170087030729,4.57078705789706,2.84265731444243
KP0878_AC_WP10,KP0878_AC_WP10,WP10,WP,10-12,-6.85779168097713,2.15971227014167,4.76049603674358,2.46449185872388
KP0886_AC_WP10,KP0886_AC_WP10,WP10,WP,10-12,17.584735274317,4.12856079552219,-0.195916527217007,0.131416504578759
KP0888_AC_WP10,KP0888_AC_WP10,WP10,WP,10-12,3.18762354462406,-13.608493772808,-0.173180817112771,0.45936847300196
KP0899_LM_WP10,KP0899_LM_WP10,WP10,WP,10-12,-3.11429520103544,-4.2690580418135,2.4231754911417,0.356682052710633
KP0901_HU_WP10,KP0901_HU_WP10,WP10,WP,10-12,2.23161414652813,-11.0164952016221,0.395623029317743,-1.60044444087515
KP0903_HU_WP10,KP0903_HU_WP10,WP10,WP,10-12,1.40650795938733,-12.9817286679827,0.613581711611355,0.700041845704824
KP0906_AC_WP10,KP0906_AC_WP10,WP10,WP,10-12,16.6779924551828,2.94565377692922,0.00650325913238332,0.24209194170711
KP0920_HU_WP10,KP0920_HU_WP10,WP10,WP,10-12,-7.39207165826366,2.46609213243618,4.95211677431024,3.07423208146067
KP0922_AC_WP10,KP0922_AC_WP10,WP10,WP,10-12,-7.00646408490997,2.30938343068588,4.34009774599355,2.66239051703631
KP0935_AC_WP10,KP0935_AC_WP10,WP10,WP,10-12,-4.75810375546823,-0.157534658761065,2.55526183658609,-0.647488725612153
KP0941_HU_WP10,KP0941_HU_WP10,WP10,WP,10-12,-6.50535904181312,1.21101030246204,4.29672069110376,3.11222284150242
KP0948_AC_WP10,KP0948_AC_WP10,WP10,WP,10-12,-7.01761978898451,2.69688201710271,1.92596152595721,-0.287957344955102
KP0951_HU_WP10,KP0951_HU_WP10,WP10,WP,10-12,18.4328263076984,3.04489410854792,-0.124891389222372,-0.152042639507391
KP0954_HU_WP05,KP0954_HU_WP05,WP05,WP,5,3.56585033948093,-15.3362370594682,-1.41932137097653,0.497673664722865
KP0956_HU_WP05,KP0956_HU_WP05,WP05,WP,5,1.11305585006209,-10.4716927351946,-0.281636716435073,0.162127619543469
KP0957_HU_WP05,KP0957_HU_WP05,WP05,WP,5,2.77842128767398,-14.7681338803842,-1.45175669380201,-0.192829796753362
KP0958_HU_WP05,KP0958_HU_WP05,WP05,WP,5,3.18961942989713,-14.2444131095988,-1.88501005638426,-0.694328793221307
KP0959_HU_WP05,KP0959_HU_WP05,WP05,WP,5,16.6984141855564,3.33867918138122,-0.178113547225282,0.277012042299768
KP0960_HU_WP05,KP0960_HU_WP05,WP05,WP,5,18.5251953777162,3.79519271486508,0.0893002421349995,0.202602761435105
KP0961_HU_WP05,KP0961_HU_WP05,WP05,WP,5,2.16296097067096,-12.6135871513812,-0.960161614023704,-0.0190090873390629
KP0963_HU_WP05,KP0963_HU_WP05,WP05,WP,5,-5.35898019725084,0.953498790852737,4.01661899290486,2.6570296580252
KP0964_HU_WP05,KP0964_HU_WP05,WP05,WP,5,2.4192878361138,-15.0505797117514,-0.339304278426186,-1.04804348276024
KP0968_HU_WP05,KP0968_HU_WP05,WP05,WP,5,-5.78862239159326,0.244775797961894,2.86472813412645,1.27080149676157
KP0970_HU_WP05,KP0970_HU_WP05,WP05,WP,5,-6.38059953493548,1.6301203356122,2.59892845959239,0.691528407566851
KP0971_HU_WP05,KP0971_HU_WP05,WP05,WP,5,-1.63616212174111,-5.68274728163519,1.62185387375089,-0.247346333442359
KP0972_HU_WP05,KP0972_HU_WP05,WP05,WP,5,16.5509368937038,2.58988941609518,-0.486280335885505,0.0292722875410912
KP0973_HU_WP05,KP0973_HU_WP05,WP05,WP,5,16.7555721751526,3.39738344508703,0.291635048807442,0.36625812501527
KP0979_HU_WP05,KP0979_HU_WP05,WP05,WP,5,17.9231589834323,3.64863133787932,0.0259516519045459,-0.413150800119878
KP0980_HU_WP05,KP0980_HU_WP05,WP05,WP,5,17.6464471567776,3.76490510544325,0.0755268650428986,0.0134878016291757
KP0984_HU_WP05,KP0984_HU_WP05,WP05,WP,5,0.250475211434975,-8.77355874252705,0.579379536175564,-0.684579832724178
KP0985_AC_WP05,KP0985_AC_WP05,WP05,WP,5,18.5901204095073,3.70325427841513,0.31496904458114,-0.184105953075551
KP0986_HU_WP05,KP0986_HU_WP05,WP05,WP,5,18.6710943255475,3.34762414858415,-0.0642048578086654,0.27058861234764
KP0987_HU_WP05,KP0987_HU_WP05,WP05,WP,5,17.540809457519,3.58065360686005,0.320668653614873,-0.216358938323735
KP0989_HU_WP05,KP0989_HU_WP05,WP05,WP,5,19.2896410305547,3.97962800777493,-0.567455459844294,0.237291949999873
KP1003_HU_CA10,KP1003_HU_CA10,CA10,CA,10-12,-7.97932828649392,3.02238395100774,-10.9037154583508,2.8531126620689
KP1005_HU_CA10,KP1005_HU_CA10,CA10,CA,10-12,-7.84291594628773,2.93943220368713,-11.0439273345936,2.83934487080371
KP1033_HU_CA10,KP1033_HU_CA10,CA10,CA,10-12,-6.6853535405673,2.10958300922631,-7.04797177650947,2.08452711076186
KP1034_HU_CA10,KP1034_HU_CA10,CA10,CA,10-12,-7.33224623817679,3.34255025042134,-6.98957477212185,1.52764917025433
KP1036_UN_CA10,KP1036_UN_CA10,CA10,CA,10-12,-7.31855875910834,3.40893405138057,-6.86190518978135,1.59550147977692
KP1037_HU_CA10,KP1037_HU_CA10,CA10,CA,10-12,-4.36502979625659,-1.59045663633938,-0.655373320817923,0.204955097667724
KP1039_HU_CA10,KP1039_HU_CA10,CA10,CA,10-12,-8.00818148993683,3.2838115499365,-0.721412122549912,-1.33428841754081
KP1041_HU_CA10,KP1041_HU_CA10,CA10,CA,10-12,-2.93042323019024,-1.99114446291464,-1.89018053205716,0.259233911012584
KP1074_AC_CA20,KP1074_AC_CA20,CA20,CA,20,-7.81667274208983,2.87257171267629,1.10399138798973,-3.88704840912413
KP1084_AC_CA20,KP1084_AC_CA20,CA20,CA,20,-6.91930237206155,1.85325561473775,-0.0436220989475891,2.78781110854974
KP1086_HU_CA20,KP1086_HU_CA20,CA20,CA,20,-6.88100273846895,1.8389777983572,0.0809473014161468,2.75609324628159
KP1116_AC_CA20,KP1116_AC_CA20,CA20,CA,20,-8.26938372926817,3.45849556085255,-0.0439458623128175,-1.5715678780444
KP1153_UN_CA20,KP1153_UN_CA20,CA20,CA,20,-7.04256101532391,1.66553600953126,-4.81662762462358,2.58007556751421
KP1159_UN_CA20,KP1159_UN_CA20,CA20,CA,20,-6.9462052558642,1.89265186985282,3.06117204094696,-0.149051146853865
KP1162_AC_CA20,KP1162_AC_CA20,CA20,CA,20,-5.98054557942247,1.53860342700858,-2.61066711973686,1.70556537269899
KX0075_HU_SB10,KX0075_HU_SB10,SB10,SB,10-12,-6.33208210467877,-0.282416197626662,-0.340205335552526,-4.02636762429064
